id,date,score,target
7566,2020-03-01,472,0
7567,2020-02-12,543,0
7568,2020-02-17,343,0
7569,2020-01-09,499,0
7570,2020-01-08,497,0
7571,2020-01-06,538,0
7572,2020-02-11,450,0
7573,2020-01-21,439,0
7574,2020-03-29,467,0
7575,2020-01-12,514,0
7576,2020-02-01,577,0
7577,2020-01-10,481,0
7578,2020-02-10,489,0
7579,2020-03-04,495,0
7580,2020-03-26,459,0
7581,2020-03-07,553,0
7582,2020-02-05,517,0
7583,2020-03-31,529,0
7584,2020-01-18,451,0
7585,2020-01-23,486,0
7586,2020-02-08,524,0
7587,2020-01-30,542,0
7588,2020-01-09,489,0
7589,2020-01-29,556,0
7590,2020-01-20,500,0
7591,2020-03-14,379,0
7592,2020-02-08,478,0
7593,2020-03-14,523,0
7594,2020-03-06,561,0
7595,2020-01-31,530,0
7596,2020-01-01,502,0
7597,2020-02-28,493,0
7598,2020-02-20,554,0
7599,2020-03-30,473,0
7600,2020-01-25,504,0
7601,2020-03-31,515,0
7602,2020-02-15,510,0
7603,2020-02-08,458,0
7604,2020-01-14,482,0
7605,2020-02-07,496,0
7606,2020-02-13,435,0
7607,2020-03-12,481,0
7608,2020-02-03,472,0
7609,2020-03-09,526,0
7610,2020-03-28,524,0
7611,2020-03-18,526,0
7612,2020-01-21,504,0
7613,2020-01-17,519,0
7614,2020-03-28,503,0
7615,2020-01-11,502,0
7616,2020-01-05,574,0
7617,2020-01-31,488,0
7618,2020-01-15,398,0
7619,2020-03-07,518,0
7620,2020-02-07,515,0
7621,2020-01-12,552,0
7622,2020-03-01,467,0
7623,2020-02-19,486,0
7624,2020-01-20,487,0
7625,2020-03-02,536,0
7626,2020-03-01,488,0
7627,2020-02-08,539,0
7628,2020-01-06,493,0
7629,2020-02-23,490,0
7630,2020-03-19,447,0
7631,2020-03-27,516,0
7632,2020-02-29,489,0
7633,2020-02-27,574,0
7634,2020-02-05,447,0
7635,2020-01-15,502,0
7636,2020-03-10,485,0
7637,2020-03-18,479,0
7638,2020-01-26,424,0
7639,2020-03-08,497,0
7640,2020-01-01,536,0
7641,2020-01-29,444,0
7642,2020-03-12,552,0
7643,2020-02-07,501,0
7644,2020-01-22,486,0
7645,2020-03-16,565,0
7646,2020-02-28,406,0
7647,2020-03-12,597,0
7648,2020-01-18,480,0
7649,2020-01-30,453,0
7650,2020-01-18,460,0
7651,2020-02-07,442,0
7652,2020-03-08,441,0
7653,2020-02-17,492,0
7654,2020-02-03,507,0
7655,2020-02-25,402,0
7656,2020-02-12,465,0
7657,2020-03-23,470,0
7658,2020-03-11,496,0
7659,2020-01-30,528,0
7660,2020-03-25,528,0
7661,2020-02-07,573,0
7662,2020-02-19,459,0
7663,2020-03-12,399,0
7664,2020-01-06,513,0
7665,2020-01-27,528,0
7666,2020-02-12,531,0
7667,2020-03-05,531,0
7668,2020-01-20,429,0
7669,2020-03-11,508,0
7670,2020-01-20,449,0
7671,2020-03-24,525,0
7672,2020-03-04,509,0
7673,2020-03-25,460,0
7674,2020-02-04,448,0
7675,2020-01-17,477,0
7676,2020-03-26,532,0
7677,2020-02-29,448,0
7678,2020-02-10,463,0
7679,2020-03-03,489,0
7680,2020-03-19,506,0
7681,2020-01-15,472,0
7682,2020-02-03,494,0
7683,2020-02-13,451,0
7684,2020-02-23,520,0
7685,2020-03-05,433,0
7686,2020-01-04,579,0
7687,2020-01-13,516,0
7688,2020-02-23,507,0
7689,2020-03-06,510,0
7690,2020-01-01,606,0
7691,2020-02-18,356,0
7692,2020-01-05,547,0
7693,2020-03-08,522,0
7694,2020-02-22,570,0
7695,2020-03-11,523,0
7696,2020-02-11,445,0
7697,2020-01-20,564,0
7698,2020-02-11,499,0
7699,2020-01-07,454,0
7700,2020-02-22,472,0
7701,2020-01-06,602,0
7702,2020-03-03,483,0
7703,2020-01-24,467,0
7704,2020-03-19,505,0
7705,2020-01-26,553,0
7706,2020-03-14,501,0
7707,2020-03-26,508,0
7708,2020-01-04,515,0
7709,2020-02-22,411,0
7710,2020-03-29,571,0
7711,2020-02-13,509,0
7712,2020-02-26,421,0
7713,2020-01-20,446,0
7714,2020-01-18,501,0
7715,2020-01-03,424,0
7716,2020-02-14,503,0
7717,2020-01-15,531,0
7718,2020-01-24,532,0
7719,2020-02-17,561,0
7720,2020-01-01,516,0
7721,2020-01-11,480,0
7722,2020-01-26,462,0
7723,2020-01-16,546,0
7724,2020-02-06,486,0
7725,2020-03-02,479,0
7726,2020-02-10,489,0
7727,2020-01-07,507,0
7728,2020-02-09,509,0
7729,2020-02-10,594,0
7730,2020-02-13,532,0
7731,2020-01-15,464,0
7732,2020-01-31,507,0
7733,2020-03-30,442,0
7734,2020-01-27,453,0
7735,2020-03-22,487,0
7736,2020-02-22,471,0
7737,2020-02-02,481,0
7738,2020-02-27,458,0
7739,2020-02-03,399,0
7740,2020-02-23,422,0
7741,2020-03-29,487,0
7742,2020-02-04,436,0
7743,2020-02-06,515,0
7744,2020-02-06,480,0
7745,2020-03-11,589,0
7746,2020-03-07,558,0
7747,2020-01-02,474,0
7748,2020-02-25,542,0
7749,2020-02-16,457,0
7750,2020-03-09,537,0
7751,2020-02-01,481,0
7752,2020-03-16,561,0
7753,2020-01-20,520,0
7754,2020-03-24,540,0
7755,2020-02-29,538,0
7756,2020-03-17,535,0
7757,2020-03-27,565,0
7758,2020-03-09,558,0
7759,2020-03-29,503,0
7760,2020-01-27,458,0
7761,2020-03-17,491,0
7762,2020-02-02,503,0
7763,2020-03-06,535,0
7764,2020-01-13,580,0
7765,2020-02-10,493,0
7766,2020-01-10,535,0
7767,2020-02-17,433,0
7768,2020-01-09,391,0
7769,2020-03-24,533,0
7770,2020-01-01,444,0
7771,2020-02-14,454,0
7772,2020-01-31,454,0
7773,2020-02-16,518,0
7774,2020-01-26,532,0
7775,2020-02-03,425,0
7776,2020-01-10,509,0
7777,2020-01-28,375,0
7778,2020-03-14,586,0
7779,2020-03-23,444,0
7780,2020-03-03,556,0
7781,2020-03-16,589,0
7782,2020-03-26,538,0
7783,2020-01-20,518,0
7784,2020-02-13,526,0
7785,2020-03-10,488,0
7786,2020-01-23,467,0
7787,2020-03-25,553,0
7788,2020-03-30,488,0
7789,2020-01-11,424,0
7790,2020-02-08,504,0
7791,2020-03-29,468,0
7792,2020-01-23,434,0
7793,2020-02-05,559,0
7794,2020-02-17,432,0
7795,2020-03-22,510,0
7796,2020-03-25,500,0
7797,2020-01-16,492,0
7798,2020-01-06,494,0
7799,2020-02-21,365,0
7800,2020-03-10,540,0
7801,2020-02-13,514,0
7802,2020-02-19,459,0
7803,2020-02-24,560,0
7804,2020-03-08,525,0
7805,2020-01-06,389,0
7806,2020-03-02,469,0
7807,2020-01-14,473,0
7808,2020-02-16,509,0
7809,2020-03-16,500,0
7810,2020-02-26,436,0
7811,2020-03-26,553,0
7812,2020-03-24,603,0
7813,2020-03-09,463,0
7814,2020-03-14,530,0
7815,2020-01-31,520,0
7816,2020-01-02,566,0
7817,2020-01-22,577,0
7818,2020-02-25,518,0
7819,2020-01-27,537,0
7820,2020-03-29,495,0
7821,2020-03-30,533,0
7822,2020-01-16,538,0
7823,2020-03-31,506,0
7824,2020-02-19,446,0
7825,2020-02-02,434,0
7826,2020-03-02,554,0
7827,2020-01-12,525,0
7828,2020-02-19,459,0
7829,2020-03-16,501,0
7830,2020-02-18,475,0
7831,2020-01-08,450,0
7832,2020-01-21,470,0
7833,2020-02-08,480,0
7834,2020-02-08,548,0
7835,2020-03-11,491,0
7836,2020-02-15,529,0
7837,2020-02-10,454,0
7838,2020-02-21,519,0
7839,2020-01-08,539,0
7840,2020-03-14,468,0
7841,2020-02-18,541,0
7842,2020-03-08,429,0
7843,2020-02-15,568,0
7844,2020-01-27,549,0
7845,2020-02-15,440,0
7846,2020-01-12,510,0
7847,2020-03-24,465,0
7848,2020-02-24,524,0
7849,2020-03-22,507,0
7850,2020-01-21,583,0
7851,2020-03-05,524,0
7852,2020-01-15,402,0
7853,2020-02-22,561,0
7854,2020-01-23,549,0
7855,2020-03-30,492,0
7856,2020-03-07,476,0
7857,2020-02-09,560,0
7858,2020-03-24,477,0
7859,2020-01-28,544,0
7860,2020-02-29,500,0
7861,2020-01-12,503,0
7862,2020-03-27,441,0
7863,2020-02-18,563,0
7864,2020-02-08,453,0
7865,2020-02-19,460,0
7866,2020-02-16,473,0
7867,2020-01-15,500,0
7868,2020-03-13,505,0
7869,2020-03-06,487,0
7870,2020-01-27,510,0
7871,2020-02-03,492,0
7872,2020-01-29,466,0
7873,2020-01-11,500,0
7874,2020-01-06,577,0
7875,2020-01-27,477,0
7876,2020-03-27,453,0
7877,2020-01-20,560,0
7878,2020-01-02,506,0
7879,2020-02-17,543,0
7880,2020-03-07,510,0
7881,2020-03-24,546,0
7882,2020-03-20,587,0
7883,2020-03-19,486,0
7884,2020-02-03,532,0
7885,2020-03-12,450,0
7886,2020-01-25,439,0
7887,2020-03-17,393,0
7888,2020-03-08,493,0
7889,2020-01-21,503,0
7890,2020-03-15,501,0
7891,2020-01-25,453,0
7892,2020-01-31,528,0
7893,2020-03-15,507,0
7894,2020-03-25,534,0
7895,2020-03-19,529,0
7896,2020-02-27,498,0
7897,2020-03-02,425,0
7898,2020-02-12,443,0
7899,2020-01-20,515,0
7900,2020-03-01,517,0
7901,2020-02-02,593,0
7902,2020-03-22,486,0
7903,2020-02-19,503,0
7904,2020-03-15,507,0
7905,2020-02-05,530,0
7906,2020-03-01,542,0
7907,2020-03-29,483,0
7908,2020-03-06,506,0
7909,2020-01-11,514,0
7910,2020-03-10,525,0
7911,2020-03-18,528,0
7912,2020-03-30,492,0
7913,2020-03-31,477,0
7914,2020-01-19,487,0
7915,2020-01-05,513,0
7916,2020-01-01,407,0
7917,2020-02-07,442,0
7918,2020-03-12,530,0
7919,2020-02-04,494,0
7920,2020-01-06,496,0
7921,2020-03-06,566,0
7922,2020-02-04,441,0
7923,2020-03-14,509,0
7924,2020-01-17,473,0
7925,2020-03-12,514,0
7926,2020-03-19,490,0
7927,2020-01-02,430,0
7928,2020-02-08,525,0
7929,2020-01-23,504,0
7930,2020-03-25,472,0
7931,2020-03-18,419,0
7932,2020-01-21,455,0
7933,2020-02-20,509,0
7934,2020-03-19,440,0
7935,2020-01-10,499,0
7936,2020-02-23,508,0
7937,2020-01-16,519,0
7938,2020-01-19,516,0
7939,2020-03-06,517,0
7940,2020-02-10,476,0
7941,2020-01-22,502,0
7942,2020-03-12,587,0
7943,2020-01-14,478,0
7944,2020-03-31,493,0
7945,2020-01-20,476,0
7946,2020-03-18,530,0
7947,2020-01-18,589,0
7948,2020-02-14,492,0
7949,2020-01-29,452,0
7950,2020-03-18,488,0
7951,2020-01-06,489,0
7952,2020-01-05,475,0
7953,2020-03-25,543,0
7954,2020-02-16,531,0
7955,2020-01-02,437,0
7956,2020-03-18,469,0
7957,2020-03-14,504,0
7958,2020-03-31,450,0
7959,2020-03-09,474,0
7960,2020-02-28,516,0
7961,2020-03-27,481,0
7962,2020-02-01,537,0
7963,2020-01-25,540,0
7964,2020-02-23,559,0
7965,2020-03-26,527,0
7966,2020-03-29,502,0
7967,2020-03-27,491,0
7968,2020-01-04,467,0
7969,2020-03-18,406,0
7970,2020-01-29,553,0
7971,2020-01-15,383,0
7972,2020-03-13,514,0
7973,2020-03-09,509,0
7974,2020-02-07,469,0
7975,2020-03-07,493,0
7976,2020-01-13,487,0
7977,2020-03-24,469,0
7978,2020-03-28,518,0
7979,2020-01-06,407,0
7980,2020-01-07,520,0
7981,2020-03-24,494,0
7982,2020-01-22,542,0
7983,2020-02-17,474,0
7984,2020-01-29,484,0
7985,2020-02-20,531,0
7986,2020-01-12,438,0
7987,2020-03-18,578,0
7988,2020-03-21,483,0
7989,2020-02-09,444,0
7990,2020-01-07,474,0
7991,2020-01-22,501,0
7992,2020-03-16,505,0
7993,2020-03-22,505,0
7994,2020-02-22,493,0
7995,2020-03-25,542,0
7996,2020-03-02,453,0
7997,2020-02-05,562,0
7998,2020-03-02,469,0
7999,2020-01-07,502,0
8000,2020-02-14,516,0
8001,2020-01-20,470,0
8002,2020-03-08,433,0
8003,2020-02-03,537,0
8004,2020-03-12,437,0
8005,2020-02-03,538,0
8006,2020-02-25,542,0
8007,2020-01-10,512,0
8008,2020-01-28,509,0
8009,2020-01-09,532,0
8010,2020-01-10,433,0
8011,2020-02-04,544,0
8012,2020-03-25,449,0
8013,2020-01-25,450,0
8014,2020-03-13,488,0
8015,2020-01-12,475,0
8016,2020-03-23,482,0
8017,2020-01-02,502,0
8018,2020-02-05,486,0
8019,2020-01-05,413,0
8020,2020-02-02,545,0
8021,2020-01-20,474,0
8022,2020-03-23,537,0
8023,2020-02-09,480,0
8024,2020-03-22,495,0
8025,2020-01-14,537,0
8026,2020-03-01,592,0
8027,2020-01-18,512,0
8028,2020-03-22,516,0
8029,2020-02-25,473,0
8030,2020-01-29,472,0
8031,2020-02-04,452,0
8032,2020-02-27,471,0
8033,2020-03-05,428,0
8034,2020-02-23,558,0
8035,2020-03-15,495,0
8036,2020-01-11,497,0
8037,2020-01-16,523,0
8038,2020-03-11,552,0
8039,2020-02-22,537,0
8040,2020-01-11,533,0
8041,2020-02-07,525,0
8042,2020-03-19,511,0
8043,2020-03-10,499,0
8044,2020-02-14,488,0
8045,2020-01-12,516,0
8046,2020-01-02,479,0
8047,2020-02-24,507,0
8048,2020-03-18,546,0
8049,2020-01-27,538,0
8050,2020-01-08,519,0
8051,2020-01-03,467,0
8052,2020-01-31,576,0
8053,2020-01-21,483,0
8054,2020-01-06,513,0
8055,2020-02-10,432,0
8056,2020-03-02,403,0
8057,2020-03-07,485,0
8058,2020-01-31,505,0
8059,2020-01-31,528,0
8060,2020-02-21,523,0
8061,2020-02-01,496,0
8062,2020-01-16,457,0
8063,2020-01-22,491,0
8064,2020-03-30,448,0
8065,2020-02-28,469,0
8066,2020-01-10,522,0
8067,2020-02-13,576,0
8068,2020-02-28,466,0
8069,2020-01-05,527,0
8070,2020-03-27,519,0
8071,2020-03-23,520,0
8072,2020-03-02,424,0
8073,2020-03-06,539,0
8074,2020-03-15,434,0
8075,2020-02-22,482,0
8076,2020-01-20,492,0
8077,2020-03-12,474,0
8078,2020-02-03,434,0
8079,2020-01-11,549,0
8080,2020-01-06,485,0
8081,2020-01-04,481,0
8082,2020-03-05,461,0
8083,2020-01-21,481,0
8084,2020-01-08,539,0
8085,2020-03-31,508,0
8086,2020-01-17,481,0
8087,2020-02-14,511,0
8088,2020-02-27,535,0
8089,2020-01-24,418,0
8090,2020-02-23,531,0
8091,2020-01-27,458,0
8092,2020-03-26,476,0
8093,2020-03-24,527,0
8094,2020-03-23,498,0
8095,2020-02-01,578,0
8096,2020-02-18,575,0
8097,2020-03-22,480,0
8098,2020-03-03,477,0
8099,2020-02-23,518,0
8100,2020-02-22,500,0
8101,2020-03-27,485,0
8102,2020-02-26,522,0
8103,2020-02-13,481,0
8104,2020-03-08,464,0
8105,2020-03-14,488,0
8106,2020-02-27,516,0
8107,2020-02-20,448,0
8108,2020-01-07,498,0
8109,2020-02-23,474,0
8110,2020-03-26,550,0
8111,2020-03-08,531,0
8112,2020-03-30,519,0
8113,2020-03-14,395,0
8114,2020-02-01,507,0
8115,2020-01-06,543,0
8116,2020-01-03,503,0
8117,2020-03-15,513,0
8118,2020-03-04,457,0
8119,2020-01-29,434,0
8120,2020-01-07,517,0
8121,2020-02-15,494,0
8122,2020-03-07,539,0
8123,2020-01-24,536,0
8124,2020-01-22,498,0
8125,2020-03-26,552,0
8126,2020-02-29,484,0
8127,2020-02-28,441,0
8128,2020-01-20,533,0
8129,2020-03-02,470,0
8130,2020-02-14,460,0
8131,2020-03-10,514,0
8132,2020-02-17,431,0
8133,2020-02-16,487,0
8134,2020-02-02,521,0
8135,2020-03-05,510,0
8136,2020-03-16,578,0
8137,2020-01-29,490,0
8138,2020-01-20,494,0
8139,2020-01-13,478,0
8140,2020-03-19,522,0
8141,2020-02-23,507,0
8142,2020-02-19,499,0
8143,2020-01-09,566,0
8144,2020-01-04,487,0
8145,2020-03-21,459,0
8146,2020-02-20,426,0
8147,2020-03-05,569,0
8148,2020-03-25,571,0
8149,2020-02-14,458,0
8150,2020-02-14,516,0
8151,2020-02-21,500,0
8152,2020-03-26,422,0
8153,2020-01-24,482,0
8154,2020-01-03,552,0
8155,2020-01-26,457,0
8156,2020-03-10,547,0
8157,2020-02-19,496,0
8158,2020-02-29,454,0
8159,2020-01-10,511,0
8160,2020-01-06,514,0
8161,2020-01-10,453,0
8162,2020-02-09,532,0
8163,2020-01-14,449,0
8164,2020-01-08,491,0
8165,2020-02-11,550,0
8166,2020-02-18,544,0
8167,2020-01-28,595,0
8168,2020-02-02,465,0
8169,2020-02-21,535,0
8170,2020-02-29,490,0
8171,2020-01-04,472,0
8172,2020-01-24,529,0
8173,2020-02-05,576,0
8174,2020-03-21,413,0
8175,2020-01-16,439,0
8176,2020-01-06,482,0
8177,2020-01-25,507,0
8178,2020-01-04,497,0
8179,2020-02-28,439,0
8180,2020-03-08,455,0
8181,2020-01-27,547,0
8182,2020-03-17,485,0
8183,2020-03-06,438,0
8184,2020-03-17,501,0
8185,2020-03-28,485,0
8186,2020-03-26,442,0
8187,2020-01-11,479,0
8188,2020-02-04,515,0
8189,2020-01-11,506,0
8190,2020-01-15,454,0
8191,2020-02-21,512,0
8192,2020-03-31,475,0
8193,2020-01-24,511,0
8194,2020-01-05,479,0
8195,2020-02-20,462,0
8196,2020-02-11,557,0
8197,2020-03-25,493,0
8198,2020-02-18,484,0
8199,2020-02-25,442,0
8200,2020-02-10,400,0
8201,2020-03-13,498,0
8202,2020-01-24,518,0
8203,2020-01-29,574,0
8204,2020-01-17,470,0
8205,2020-01-24,517,0
8206,2020-03-19,527,0
8207,2020-03-04,500,0
8208,2020-02-03,524,0
8209,2020-02-24,567,0
8210,2020-03-04,477,0
8211,2020-03-18,502,0
8212,2020-02-07,468,0
8213,2020-01-03,528,0
8214,2020-01-03,485,0
8215,2020-02-24,525,0
8216,2020-01-26,574,0
8217,2020-02-20,474,0
8218,2020-02-28,476,0
8219,2020-03-24,541,0
8220,2020-03-16,531,0
8221,2020-01-02,487,0
8222,2020-01-18,500,0
8223,2020-03-11,526,0
8224,2020-03-15,518,0
8225,2020-01-04,446,0
8226,2020-03-24,580,0
8227,2020-03-13,496,0
8228,2020-01-08,530,0
8229,2020-02-12,468,0
8230,2020-02-09,404,0
8231,2020-01-17,472,0
8232,2020-03-25,494,0
8233,2020-01-21,470,0
8234,2020-02-24,474,0
8235,2020-02-06,467,0
8236,2020-02-12,381,0
8237,2020-01-17,548,0
8238,2020-03-10,508,0
8239,2020-01-25,449,0
8240,2020-03-24,585,0
8241,2020-03-21,529,0
8242,2020-02-10,494,0
8243,2020-01-30,451,0
8244,2020-03-11,603,0
8245,2020-03-24,466,0
8246,2020-02-18,479,0
8247,2020-03-16,505,0
8248,2020-02-17,526,0
8249,2020-01-22,491,0
8250,2020-01-09,503,0
8251,2020-02-16,413,0
8252,2020-02-26,441,0
8253,2020-03-10,449,0
8254,2020-03-08,523,0
8255,2020-02-02,441,0
8256,2020-02-26,476,0
8257,2020-01-27,505,0
8258,2020-01-28,511,0
8259,2020-01-14,411,0
8260,2020-03-05,531,0
8261,2020-03-18,385,0
8262,2020-03-13,454,0
8263,2020-01-16,525,0
8264,2020-01-05,548,0
8265,2020-02-16,518,0
8266,2020-01-16,504,0
8267,2020-01-20,488,0
8268,2020-02-20,509,0
8269,2020-01-14,499,0
8270,2020-01-13,521,0
8271,2020-03-21,587,0
8272,2020-03-30,519,0
8273,2020-03-08,519,0
8274,2020-03-12,492,0
8275,2020-02-12,508,0
8276,2020-03-26,455,0
8277,2020-01-26,402,0
8278,2020-01-16,492,0
8279,2020-01-29,505,0
8280,2020-02-13,517,0
8281,2020-01-28,490,0
8282,2020-02-04,514,0
8283,2020-03-31,610,0
8284,2020-01-18,456,0
8285,2020-03-15,423,0
8286,2020-03-16,487,0
8287,2020-03-21,420,0
8288,2020-01-05,536,0
8289,2020-02-01,522,0
8290,2020-03-27,483,0
8291,2020-03-30,538,0
8292,2020-01-20,415,0
8293,2020-02-10,482,0
8294,2020-01-07,523,0
8295,2020-02-01,459,0
8296,2020-02-07,473,0
8297,2020-03-25,453,0
8298,2020-02-09,587,0
8299,2020-03-13,514,0
8300,2020-03-10,485,0
8301,2020-02-18,503,0
8302,2020-02-11,566,0
8303,2020-02-18,468,0
8304,2020-03-04,513,0
8305,2020-02-26,550,0
8306,2020-02-08,513,0
8307,2020-03-13,491,0
8308,2020-01-27,482,0
8309,2020-01-14,501,0
8310,2020-01-20,529,0
8311,2020-02-18,514,0
8312,2020-02-18,510,0
8313,2020-01-27,528,0
8314,2020-01-10,473,0
8315,2020-01-27,454,0
8316,2020-02-16,511,0
8317,2020-02-24,489,0
8318,2020-02-23,595,0
8319,2020-02-02,520,0
8320,2020-01-08,544,0
8321,2020-01-11,451,0
8322,2020-01-26,534,0
8323,2020-03-23,510,0
8324,2020-02-14,457,0
8325,2020-01-14,467,0
8326,2020-03-08,462,0
8327,2020-01-05,459,0
8328,2020-01-26,448,0
8329,2020-03-03,471,0
8330,2020-02-25,430,0
8331,2020-02-02,408,0
8332,2020-03-12,480,0
8333,2020-01-14,506,0
8334,2020-03-26,502,0
8335,2020-02-18,625,0
8336,2020-02-04,539,0
8337,2020-03-01,514,0
8338,2020-01-31,550,0
8339,2020-02-10,501,0
8340,2020-02-21,509,0
8341,2020-02-08,425,0
8342,2020-03-06,504,0
8343,2020-02-09,442,0
8344,2020-01-03,584,0
8345,2020-03-21,503,0
8346,2020-02-17,515,0
8347,2020-02-17,504,0
8348,2020-03-29,509,0
8349,2020-02-02,522,0
8350,2020-02-06,509,0
8351,2020-01-23,558,0
8352,2020-02-28,499,0
8353,2020-01-05,551,0
8354,2020-01-26,549,0
8355,2020-01-12,469,0
8356,2020-01-23,523,0
8357,2020-03-30,463,0
8358,2020-03-17,549,0
8359,2020-01-16,489,0
8360,2020-02-17,536,0
8361,2020-01-28,535,0
8362,2020-02-05,515,0
8363,2020-02-22,517,0
8364,2020-03-28,525,0
8365,2020-02-15,508,0
8366,2020-01-10,479,0
8367,2020-01-12,489,0
8368,2020-02-16,457,0
8369,2020-03-06,570,0
8370,2020-02-23,532,0
8371,2020-01-15,489,0
8372,2020-03-28,442,0
8373,2020-02-06,471,0
8374,2020-02-04,493,0
8375,2020-02-03,454,0
8376,2020-01-31,516,0
8377,2020-03-07,514,0
8378,2020-03-24,467,0
8379,2020-01-04,554,0
8380,2020-02-18,396,0
8381,2020-02-10,497,0
8382,2020-02-16,590,0
8383,2020-02-09,453,0
8384,2020-02-12,535,0
8385,2020-03-03,462,0
8386,2020-02-28,494,0
8387,2020-01-10,465,0
8388,2020-03-27,427,0
8389,2020-03-20,486,0
8390,2020-01-26,459,0
8391,2020-02-10,471,0
8392,2020-03-20,521,0
8393,2020-03-04,441,0
8394,2020-03-14,457,0
8395,2020-01-09,537,0
8396,2020-03-06,458,0
8397,2020-02-25,516,0
8398,2020-02-28,441,0
8399,2020-03-25,497,0
8400,2020-03-31,602,0
8401,2020-03-29,488,0
8402,2020-02-17,454,0
8403,2020-02-16,458,0
8404,2020-03-08,495,0
8405,2020-02-16,461,0
8406,2020-02-16,502,0
8407,2020-02-18,468,0
8408,2020-03-15,446,0
8409,2020-03-09,533,0
8410,2020-02-04,483,0
8411,2020-03-31,555,0
8412,2020-02-28,468,0
8413,2020-03-03,583,0
8414,2020-03-30,410,0
8415,2020-03-15,558,0
8416,2020-03-22,544,0
8417,2020-01-19,462,0
8418,2020-03-27,462,0
8419,2020-03-30,561,0
8420,2020-03-22,532,0
8421,2020-01-04,525,0
8422,2020-02-08,496,0
8423,2020-01-20,438,0
8424,2020-01-06,493,0
8425,2020-01-08,516,0
8426,2020-01-09,491,0
8427,2020-02-07,472,0
8428,2020-02-20,479,0
8429,2020-01-05,439,0
8430,2020-02-13,438,0
8431,2020-03-16,542,0
8432,2020-02-01,524,0
8433,2020-02-24,451,0
8434,2020-01-24,463,0
8435,2020-01-16,499,0
8436,2020-03-16,460,0
8437,2020-01-16,547,0
8438,2020-03-29,479,0
8439,2020-03-20,432,0
8440,2020-01-16,488,0
8441,2020-03-03,542,0
8442,2020-03-12,542,0
8443,2020-02-15,530,0
8444,2020-03-23,439,0
8445,2020-03-20,541,0
8446,2020-01-11,586,0
8447,2020-02-04,531,0
8448,2020-01-18,457,0
8449,2020-02-10,575,0
8450,2020-01-25,494,0
8451,2020-01-23,467,0
8452,2020-02-12,505,0
8453,2020-03-01,523,0
8454,2020-03-19,572,0
8455,2020-02-09,541,0
8456,2020-01-12,503,0
8457,2020-02-02,519,0
8458,2020-01-14,447,0
8459,2020-03-02,484,0
8460,2020-01-02,438,0
8461,2020-01-08,484,0
8462,2020-03-21,467,0
8463,2020-03-03,502,0
8464,2020-02-26,438,0
8465,2020-03-24,563,0
8466,2020-01-28,487,0
8467,2020-03-06,369,0
8468,2020-03-14,390,0
8469,2020-01-11,497,0
8470,2020-02-18,506,0
8471,2020-01-03,520,0
8472,2020-02-12,401,0
8473,2020-01-25,509,0
8474,2020-03-07,462,0
8475,2020-03-30,526,0
8476,2020-03-04,468,0
8477,2020-02-11,532,0
8478,2020-01-12,473,0
8479,2020-01-12,551,0
8480,2020-02-08,605,0
8481,2020-02-13,468,0
8482,2020-03-22,549,0
8483,2020-02-16,425,0
8484,2020-01-10,512,0
8485,2020-01-20,441,0
8486,2020-02-27,452,0
8487,2020-02-16,492,0
8488,2020-01-20,513,0
8489,2020-02-22,473,0
8490,2020-03-15,479,0
8491,2020-03-21,418,0
8492,2020-02-05,575,0
8493,2020-02-08,579,0
8494,2020-02-25,494,0
8495,2020-02-05,462,0
8496,2020-03-02,508,0
8497,2020-01-22,499,0
8498,2020-03-23,492,0
8499,2020-01-09,526,0
8500,2020-01-13,506,0
8501,2020-01-18,487,0
8502,2020-01-24,628,0
8503,2020-03-03,458,0
8504,2020-03-21,504,0
8505,2020-03-10,486,0
8506,2020-03-18,531,0
8507,2020-03-03,494,0
8508,2020-02-09,479,0
8509,2020-03-05,595,0
8510,2020-01-02,514,0
8511,2020-01-02,569,0
8512,2020-01-13,534,0
8513,2020-03-10,462,0
8514,2020-03-12,535,0
8515,2020-02-23,508,0
8516,2020-02-03,471,0
8517,2020-03-27,500,0
8518,2020-02-25,426,0
8519,2020-01-30,499,0
8520,2020-03-27,568,0
8521,2020-03-30,527,0
8522,2020-03-09,433,0
8523,2020-03-08,544,0
